id,title,author_count,type,publisher,link
84963984209,Tropomyosin promotes lamellipodial persistence by collaborating with Arp2/3 at the leading edge,7,Article,Cell Presssubs@cell.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84963984209&origin=inward
84946207887,Ras Transformation Overrides a Proliferation Defect Induced by Tpm3.1 Knockout,8,Article,Walter de Gruyter GmbHservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84946207887&origin=inward
84955365812,The role of the actin cytoskeleton in cancer and its potential use as a therapeutic target,4,Book Chapter,Springer New York,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84955365812&origin=inward
84864811204,Functional Diversity of Actin Cytoskeleton in Neurons and its Regulation by Tropomyosin,4,Book Chapter,Elsevier Inc.usjcs@elsevier.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84864811204&origin=inward
79957643206,Tropomyosin variants describe distinct functional subcellular domains in differentiated vascular smooth muscle cells,11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79957643206&origin=inward
79953794528,A molecular pathway for myosin II recruitment to stress fibers,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953794528&origin=inward
84992240335,Tropomyosin isoforms and reagents,5,Article,"Landes Bioscience325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992240335&origin=inward
84992231763,"Functional identity of the gamma tropomyosin gene: Implications for embryonic development, reproduction and cell viability",5,Article,"Landes Bioscience325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992231763&origin=inward
77952009376,New aspects of tropomyosin-regulated neuritogenesis revealed by the deletion of Tm5NM1 and 2,12,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77952009376&origin=inward
77951975127,Alternatively spliced N-terminal exons in tropomyosin isoforms do not act as autonomous targeting signals,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951975127&origin=inward
77953564050,Tropomyosin isoform modulation of focal adhesion structure and cell migration,5,Article,Taylor and Francis Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77953564050&origin=inward
78649862670,"Intracellular structural compartments, disease and tropomyosins",3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78649862670&origin=inward
66149176910,Methylguanine DNA methyltransferase-mediated drug resistance-based selective enrichment and engraftment of transplanted stem cells in skeletal muscle,12,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=66149176910&origin=inward
60849107340,Tropomyosin gene expression in vivo and in vitro,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=60849107340&origin=inward
38049170726,Divergent regulation of the sarcomere and the cytoskeleton,14,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38049170726&origin=inward
37549051375,Tropomyosin 4 defines novel filaments in skeletal muscle associated with muscle remodelling/regeneration in normal and diseased muscle,10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=37549051375&origin=inward
21844439463,Specific features of neuronal size and shape are regulated by tropomyosin isoforms,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=21844439463&origin=inward
17844364567,Smooth muscle-specific α tropomyosin is a marker of fully differentiated smooth muscle in lung,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=17844364567&origin=inward
20444398071,Tropomyosin isoforms: Divining rods for actin cytoskeleton function,4,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=20444398071&origin=inward
20944445092,Tissue-specific tropomyosin isoform composition,10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=20944445092&origin=inward
4444219750,Sorting of a nonmuscle tropomyosin to a novel cytoskeletal compartment in skeletal muscle results in muscular dystrophy,11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4444219750&origin=inward
2942549631,A novel role for non-muscle γ-actin in skeletal muscle sarcomere assembly,5,Article,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2942549631&origin=inward
1542374026,Gamma Tropomyosin Gene Products Are Required for Embryonic Development,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1542374026&origin=inward
347360322,Targeting of a Tropomyosin Isoform to Short Microfilaments Associated with the Golgi Complex,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347360322&origin=inward
37404638,Tropomyosin isoforms from the γ gene differing at the C-terminus are spatially and developmentally regulated in the brain,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037404638&origin=inward
345269302,High-molecular-weight tropomyosins localize to the contractile rings of dividing CNS cells but are absent from malignant pediatric and adult CNS tumors,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0345269302&origin=inward
37343138,Specification of actin filament function and molecular composition by tropomyosin isoforms,11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037343138&origin=inward
36035523,A comparative study of growth-inhibitory effects of isoflavones and their metabolites on human breast and prostate cancer cell lines,5,Article,Lawrence Erlbaum Associates Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036035523&origin=inward
33983087,Staying in shape,3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033983087&origin=inward
31880461,Distinct localizations of tropomyosin isoforms in LLC-PK1 epithelial cells suggests specialized function at cell-cell adhesions,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031880461&origin=inward
32541174,Splicing of two internal and four carboxyl-terminal alternative exons in nonmuscle tropomyosin 5 pre-mRNA is independently regulated during development,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032541174&origin=inward
30935783,Differential regulation of actin depolymerizing factor and cofilin in response to alterations in the actin monomer pool,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030935783&origin=inward
30431527,Tropomyosin localization reveals distinct populations of microfilaments in neurites and growth cones,7,Article,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030431527&origin=inward
30032902,The molecular composition of neuronal microfilaments is spatially and temporally regulated,6,Article,Society for Neuroscience,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030032902&origin=inward
29166312,"Impact of Altered Actin Gene Expression on Vinculin, Talin, Cell Spreading, and Motility",3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029166312&origin=inward
28806707,Intracellular localization of tropomyosin mRNA and protein is associated with development of neuronal polarity,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028806707&origin=inward
28591821,Induction of anchorage independent growth and serum resistance in immortalized human bronchial epithelial cells by alteration of the cytoskeleton,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028591821&origin=inward
27262207,Differential regulation of tropomyosin isoform organization and gene expression in response to altered actin gene expression,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027262207&origin=inward
26721842,Transfection of nonmuscle β- and γ-actin genes into myoblasts elicits different feedback regulatory responses from endogenous actin genes,3,Article,Rockefeller University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026721842&origin=inward
26625084,High level expression of transfected β- and γ-actin genes differentially impacts on myoblast cytoarchitecture,3,Article,Rockefeller University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026625084&origin=inward
995740,Cloning and expression of a cDNA coding for a human monocyte-derived plasminogen activator inhibitor,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0000995740&origin=inward
85104849013,Syntaxins 6 and 8 facilitate tau into secretory pathways,18,Article,Portland Press Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104849013&origin=inward
84978044238,RNA-Seq analysis of Gtf2ird1 knockout epidermal tissue provides potential insights into molecular mechanisms underpinning Williams-Beuren syndrome,8,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84978044238&origin=inward
84941316022,The nuclear localization pattern and interaction partners of GTF2IRD1 demonstrate a role in chromatin regulation,11,Article,Springer Verlagservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84941316022&origin=inward
84929266579,The role of GTF2IRD1 in the auditory pathology of Williams-Beuren Syndrome,6,Article,Nature Publishing Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929266579&origin=inward
84872250310,GTF2IRD2 from the Williams-Beuren critical region encodes a mobile-element-derived fusion protein that antagonizes the action of its related family members,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872250310&origin=inward
84869069209,SUMOylation of GTF2IRD1 Regulates Protein Partner Interactions and Ubiquitin-Mediated Degradation,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84869069209&origin=inward
84856561380,"Mutation of Gtf2ird1 from the Williams-Beuren syndrome critical region results in facial dysplasia, motor dysfunction, and altered vocalisations",10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856561380&origin=inward
77951161481,Negative autoregulation of GTF2IRD1 in Williams-Beuren syndrome via a novel DNA binding mechanism,10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951161481&origin=inward
33846587038,"Expression of Gtf2ird1, the Williams syndrome-associated gene, during mouse development",9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846587038&origin=inward
33846829951,Sex determination and gonadal development in mammals,3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846829951&origin=inward
33646074328,MusTRD can regulate postnatal fiber-specific expression,8,Article,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646074328&origin=inward
141815604,hMusTRD1α1 represses MEF2 activation of the Troponin I slow enhancer,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0141815604&origin=inward
35947762,The small muscle-specific protein CSl modifies cell shape and promotes myocyte fusion in an insulin-like growth factor 1-dependent manner,13,Article,Rockefeller University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035947762&origin=inward
35184850,A short pseudoautosomal region in laboratory mice,4,Article,Cold Spring Harbor Laboratory Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035184850&origin=inward
34285018,Erratum: Chamber formation and morphogenesis in the developing mammalian heart (Developmental Biology (2000) 223:2 (266-278)),11,Erratum,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034285018&origin=inward
34662018,Chamber formation and morphogenesis in the developing mammalian heart,11,Article,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034662018&origin=inward
32535521,"Patchy fur, a mouse coat mutation associated with X-Y nondisjunction, maps to the pseudoautosomal boundary region",7,Article,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032535521&origin=inward
31975653,The human FXY gene is located within Xp22.3: Implications for evolution of the mammalian X chromosome,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031975653&origin=inward
31595119,The Y* rearrangement in mice: New insights into a perplexing PAR,5,Article,S. Karger AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031595119&origin=inward
30726460,A gene spans the pseudoautosomal boundary in mice,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030726460&origin=inward
30026809,Structural variation of the pseudoautosomal region between and within inbred mouse strains,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030026809&origin=inward
26456696,"Fertility in mice requires X-Y pairing and a Y-chromosomal ""Spermiogenesis"" gene mapping to the long arm",4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026456696&origin=inward
25949061,The Mus musculus domesticus Tdy allele acts later than the Mus musculus musculus Tdy allele: A basis for XY sex-reversal in C57BL/6-Y(POS) mice,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025949061&origin=inward
25777399,"In situ analysis of fetal, prepubertal and adult XX⇆XY chimaeric mouse testes: Sertoli cells are predominantly, but not exclusively, XY",2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025777399&origin=inward
25801952,XY follicle cells in the ovaries of XO/XY and XO/XY/XYY mosaic mice,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025801952&origin=inward
